Time,Tibialis antelior,Gastrocnemius medialis
3.7,0.164,0.0
3.701,0.098,0.027
3.702,0.049,0.02
3.703,0.042,0.017
3.704,0.037,0.021
3.705,0.061,0.018
3.706,0.06,0.02
3.707,0.078,0.014
3.708,0.036,0.015
3.709,0.003,0.011
3.71,0.029,0.01
3.711,0.035,0.007
3.712,0.036,0.009
3.713,0.014,0.001
3.714,0.053,0.0
3.715,0.033,0.001
3.716,0.066,0.001
3.717,0.105,0.008
3.718,0.173,0.045
3.719,0.162,0.054
3.72,0.102,0.01
3.721,0.054,0.021
3.722,0.037,0.017
3.723,0.018,0.016
3.724,0.13,0.018
3.725,0.202,0.011
3.726,0.19,0.011
3.727,0.117,0.009
3.728,0.116,0.013
3.729,0.056,0.011
3.73,0.049,0.012
3.731,0.098,0.008
3.732,0.099,0.006
3.733,0.171,0.001
3.734,0.133,0.004
3.735,0.081,0.002
3.736,0.085,0.008
3.737,0.009,0.014
3.738,0.092,0.051
3.739,0.107,0.061
3.74,0.152,0.013
3.741,0.313,0.011
3.742,0.262,0.007
3.743,0.272,0.006
3.744,0.255,0.007
3.745,0.062,0.0
3.746,0.258,0.005
3.747,0.429,0.0
3.748,0.504,0.004
3.749,0.302,0.006
3.75,0.179,0.007
3.751,0.155,0.004
3.752,0.082,0.001
3.753,0.03,0.003
3.754,0.158,0.008
3.755,0.207,0.011
3.756,0.285,0.014
3.757,0.476,0.02
3.758,0.533,0.054
3.759,0.091,0.062
3.76,0.295,0.016
3.761,0.268,0.008
3.762,0.288,0.003
3.763,0.285,0.001
3.764,0.177,0.007
3.765,0.048,0.003
3.766,0.041,0.007
3.767,0.041,0.002
3.768,0.029,0.008
3.769,0.055,0.008
3.77,0.051,0.013
3.771,0.048,0.009
3.772,0.041,0.006
3.773,0.018,0.0
3.774,0.072,0.001
3.775,0.207,0.002
3.776,0.204,0.001
3.777,0.118,0.008
3.778,0.035,0.042
3.779,0.003,0.047
3.78,0.025,0.005
3.781,0.053,0.019
3.782,0.117,0.016
3.783,0.223,0.012
3.784,0.207,0.014
3.785,0.176,0.007
3.786,0.001,0.009
3.787,0.135,0.009
3.788,0.108,0.01
3.789,0.075,0.011
3.79,0.028,0.01
3.791,0.132,0.009
3.792,0.186,0.005
3.793,0.109,0.002
3.794,0.048,0.001
3.795,0.085,0.001
3.796,0.026,0.002
3.797,0.036,0.01
3.798,0.041,0.047
3.799,0.07,0.057
3.8,0.09,0.017
3.801,0.128,0.011
3.802,0.1,0.007
3.803,0.066,0.006
3.804,0.107,0.012
3.805,0.032,0.007
3.806,0.037,0.011
3.807,0.152,0.006
3.808,0.268,0.01
3.809,0.213,0.009
3.81,0.203,0.01
3.811,0.421,0.008
3.812,0.16,0.003
3.813,0.14,0.001
3.814,0.258,0.004
3.815,0.182,0.002
3.816,0.046,0.005
3.817,0.001,0.011
3.818,0.041,0.045
3.819,0.07,0.05
3.82,0.001,0.0
3.821,0.04,0.032
3.822,0.038,0.03
3.823,0.007,0.032
3.824,0.034,0.037
3.825,0.065,0.032
3.826,0.052,0.039
3.827,0.06,0.04
3.828,0.02,0.045
3.829,0.032,0.04
3.83,0.015,0.04
3.831,0.017,0.036
3.832,0.018,0.029
3.833,0.039,0.015
3.834,0.041,0.008
3.835,0.036,0.003
3.836,0.043,0.003
3.837,0.037,0.019
3.838,0.083,0.065
3.839,0.092,0.078
3.84,0.014,0.032
3.841,0.053,0.007
3.842,0.089,0.017
3.843,0.081,0.021
3.844,0.055,0.023
3.845,0.029,0.029
3.846,0.004,0.025
3.847,0.017,0.027
3.848,0.028,0.023
3.849,0.003,0.024
3.85,0.022,0.024
3.851,0.016,0.026
3.852,0.01,0.027
3.853,0.011,0.032
3.854,0.019,0.033
3.855,0.088,0.029
3.856,0.113,0.029
3.857,0.087,0.035
3.858,0.085,0.069
3.859,0.074,0.074
3.86,0.031,0.025
3.861,0.137,0.006
3.862,0.006,0.002
3.863,0.074,0.005
3.864,0.014,0.008
3.865,0.041,0.003
3.866,0.002,0.011
3.867,0.018,0.009
3.868,0.007,0.015
3.869,0.029,0.013
3.87,0.003,0.015
3.871,0.013,0.014
3.872,0.018,0.01
3.873,0.023,0.0
3.874,0.037,0.0
3.875,0.052,0.002
3.876,0.045,0.003
3.877,0.053,0.001
3.878,0.001,0.039
3.879,0.058,0.046
3.88,0.013,0.001
3.881,0.012,0.028
3.882,0.001,0.024
3.883,0.01,0.022
3.884,0.018,0.028
3.885,0.017,0.019
3.886,0.03,0.022
3.887,0.064,0.019
3.888,0.078,0.025
3.889,0.088,0.02
3.89,0.091,0.02
3.891,0.062,0.018
3.892,0.042,0.015
3.893,0.02,0.007
3.894,0.011,0.005
3.895,0.011,0.009
3.896,0.012,0.01
3.897,0.006,0.001
3.898,0.047,0.034
3.899,0.061,0.039
3.9,0.001,0.003
3.901,0.048,0.026
3.902,0.039,0.024
3.903,0.037,0.022
3.904,0.041,0.022
3.905,0.035,0.019
3.906,0.041,0.02
3.907,0.037,0.015
3.908,0.041,0.018
3.909,0.031,0.016
3.91,0.025,0.016
3.911,0.004,0.014
3.912,0.016,0.012
3.913,0.04,0.004
3.914,0.065,0.003
3.915,0.077,0.006
3.916,0.09,0.005
3.917,0.057,0.001
3.918,0.002,0.039
3.919,0.029,0.044
3.92,0.075,0.002
3.921,0.111,0.017
3.922,0.064,0.015
3.923,0.061,0.015
3.924,0.039,0.016
3.925,0.026,0.01
3.926,0.027,0.009
3.927,0.02,0.006
3.928,0.027,0.012
3.929,0.023,0.011
3.93,0.025,0.011
3.931,0.024,0.009
3.932,0.015,0.006
