,Time,Tibialis antelior,Gastrocnemius medialis
7381,3.777,0.816,-1.386
7382,3.778,0.769,-1.199
7383,3.779,0.521,-1.173
7384,3.78,0.171,-0.907
7385,3.781,-0.117,-0.904
7386,3.782,-0.373,-0.677
7387,3.783,-0.632,-0.67
7388,3.784,-0.833,-0.487
7389,3.785,-1.047,-0.467
7390,3.786,-1.209,-0.327
7391,3.787,-1.383,-0.297
7392,3.788,-1.511,-0.192
7393,3.789,-1.65,-0.157
7394,3.79,-1.749,-0.076
7395,3.791,-1.855,-0.04
7396,3.792,-1.93,0.018
7397,3.793,-2.009,0.054
7398,3.794,-2.064,0.098
7399,3.795,-2.116,0.132
7400,3.796,-2.153,0.162
7401,3.797,-2.187,0.193
7402,3.798,-2.207,0.214
7403,3.799,-2.222,0.243
7404,3.8,-2.229,0.254
7405,3.801,-2.229,0.279
7406,3.802,-2.224,0.285
7407,3.803,-2.211,0.305
7408,3.804,-2.195,0.308
7409,3.805,-2.171,0.324
7410,3.806,-2.146,0.324
7411,3.807,-2.112,0.336
7412,3.808,-2.079,0.334
7413,3.809,-2.039,0.343
7414,3.81,-2.0,0.339
7415,3.811,-1.957,0.344
7416,3.812,-1.913,0.341
7417,3.813,-1.866,0.343
7418,3.814,-1.82,0.337
7419,3.815,-1.77,0.336
7420,3.816,-1.72,0.331
7421,3.817,-1.667,0.328
7422,3.818,-1.614,0.323
7423,3.819,-1.561,0.318
7424,3.82,-1.508,0.313
7425,3.821,-1.453,0.307
7426,3.822,-1.398,0.301
7427,3.823,-1.344,0.295
7428,3.824,-1.288,0.288
7429,3.825,-1.234,0.28
7430,3.826,-1.18,0.274
7431,3.827,-1.124,0.265
7432,3.828,-1.07,0.258
7433,3.829,-1.016,0.25
7434,3.83,-0.965,0.243
7435,3.831,-0.91,0.234
7436,3.832,-0.859,0.228
7437,3.833,-0.807,0.22
7438,3.834,-0.757,0.212
7439,3.835,-0.706,0.204
7440,3.836,-0.659,0.197
7441,3.837,-0.61,0.19
7442,3.838,-0.565,0.181
7443,3.839,-0.518,0.175
7444,3.84,-0.475,0.167
7445,3.841,-0.431,0.16
7446,3.842,-0.388,0.153
7447,3.843,-0.347,0.144
7448,3.844,-0.307,0.138
7449,3.845,-0.266,0.132
7450,3.846,-0.229,0.126
7451,3.847,-0.191,0.119
7452,3.848,-0.155,0.111
7453,3.849,-0.12,0.105
7454,3.85,-0.085,0.1
7455,3.851,-0.053,0.094
7456,3.852,-0.02,0.089
7457,3.853,0.009,0.083
7458,3.854,0.04,0.076
7459,3.855,0.069,0.073
7460,3.856,0.095,0.067
7461,3.857,0.122,0.062
7462,3.858,0.147,0.057
7463,3.859,0.17,0.052
7464,3.86,0.193,0.047
7465,3.861,0.216,0.043
7466,3.862,0.237,0.04
7467,3.863,0.257,0.036
7468,3.864,0.276,0.031
7469,3.865,0.294,0.028
7470,3.866,0.312,0.025
7471,3.867,0.328,0.021
7472,3.868,0.344,0.018
7473,3.869,0.358,0.014
7474,3.87,0.371,0.011
7475,3.871,0.385,0.008
7476,3.872,0.396,0.005
7477,3.873,0.407,0.002
7478,3.874,0.418,-0.001
7479,3.875,0.427,-0.004
7480,3.876,0.439,-0.007
7481,3.877,0.447,-0.008
7482,3.878,0.455,-0.009
7483,3.879,0.463,-0.012
7484,3.88,0.469,-0.013
7485,4.78,-0.052,0.012
7486,4.781,-0.134,0.012
7487,4.782,-0.087,0.01
7488,4.783,-0.048,0.006
7489,4.784,0.078,0.002
7490,4.785,0.223,0.006
7491,4.786,0.192,0.01
7492,4.787,-0.106,0.009
7493,4.788,-0.201,0.005
7494,4.789,-0.081,0.002
7495,4.79,-0.064,0.002
7496,4.791,-0.089,0.001
7497,4.792,-0.014,0.0
7498,4.793,0.023,0.005
7499,4.794,0.188,0.004
7500,4.795,0.196,0.0
7501,4.796,0.025,-0.001
7502,4.797,-0.006,0.002
7503,4.798,-0.217,0.005
7504,4.799,-0.667,0.008
7505,4.8,-0.822,0.012
7506,4.801,-0.42,0.012
7507,4.802,0.192,0.008
7508,4.803,0.091,0.007
7509,4.804,-0.45,0.003
7510,4.805,-0.519,0.0
7511,4.806,0.073,0.008
7512,4.807,0.8,0.014
7513,4.808,0.689,0.015
7514,4.809,-0.028,0.012
7515,4.81,0.046,0.009
7516,4.811,0.227,0.008
7517,4.812,0.22,0.005
7518,4.813,-0.11,0.006
7519,4.814,0.11,0.009
7520,4.815,0.424,0.009
7521,4.816,0.293,0.005
7522,4.817,0.24,0.005
7523,4.818,0.189,0.004
7524,4.819,0.276,0.007
7525,4.82,0.427,0.007
7526,4.821,0.477,0.001
7527,4.822,0.17,0.002
7528,4.823,-0.138,0.001
7529,4.824,-0.463,0.001
7530,4.825,-0.765,0.007
7531,4.826,-0.982,0.019
7532,4.827,-0.996,0.021
7533,4.828,-1.149,0.022
7534,4.829,-0.76,0.023
7535,4.83,0.593,0.021
7536,4.831,0.893,0.016
7537,4.832,0.372,0.015
7538,4.833,0.711,0.015
7539,4.834,0.588,0.005
7540,4.835,0.129,-0.001
7541,4.836,0.099,-0.001
7542,4.837,-0.071,-0.004
7543,4.838,0.019,-0.009
7544,4.839,0.323,-0.005
7545,4.84,0.353,0.0
7546,4.841,0.046,0.003
7547,4.842,0.183,0.003
7548,4.843,0.32,-0.002
7549,4.844,0.279,-0.01
7550,4.845,0.15,-0.008
7551,4.846,0.139,-0.003
7552,4.847,0.138,-0.005
7553,4.848,0.08,-0.007
7554,4.849,0.111,-0.009
7555,4.85,0.001,-0.009
7556,4.851,-0.028,-0.009
7557,4.852,-0.043,-0.006
7558,4.853,-0.04,-0.007
7559,4.854,-0.049,-0.009
7560,4.855,-0.167,-0.01
7561,4.856,-0.327,-0.007
7562,4.857,-0.354,-0.008
7563,4.858,-0.325,-0.014
7564,4.859,-0.054,-0.014
7565,4.86,0.055,-0.011
7566,4.861,0.083,-0.01
7567,4.862,0.07,-0.003
7568,4.863,-0.11,0.0
7569,4.864,-0.157,0.004
7570,4.865,-0.414,0.008
7571,4.866,-0.43,0.013
7572,4.867,-0.229,0.014
7573,4.868,-0.13,0.01
7574,4.869,0.353,0.005
7575,4.87,0.565,0.0
7576,4.871,0.306,-0.003
7577,4.872,0.371,-0.008
7578,4.873,0.113,-0.006
7579,4.874,-0.051,-0.004
7580,4.875,-0.272,-0.004
7581,4.876,-0.478,-0.001
7582,4.877,-0.366,-0.002
7583,4.878,-0.405,-0.001
7584,4.879,-0.039,0.0
7585,4.88,0.108,0.001
7586,4.881,0.081,0.001
7587,4.882,0.272,0.001
7588,4.883,0.238,-0.003
7589,4.884,0.034,-0.012
7590,4.885,-0.044,-0.009
7591,4.886,-0.049,-0.003
7592,4.887,0.027,-0.001
7593,4.888,0.112,-0.001
7594,4.889,0.052,-0.001
7595,4.89,0.017,-0.003
7596,4.891,0.022,-0.004
7597,4.892,-0.004,-0.007
7598,4.893,0.0,-0.003
7599,4.894,-0.016,0.001
7600,4.895,-0.017,0.002
7601,4.896,-0.029,0.004
7602,4.897,-0.026,0.008
7603,4.898,-0.033,0.01
7604,4.899,-0.03,0.011
7605,4.9,-0.037,0.015
7606,4.901,-0.034,0.018
7607,4.902,-0.034,0.02
7608,4.903,-0.033,0.016
7609,4.904,-0.048,0.018
7610,4.905,-0.044,0.028
7611,4.906,-0.035,0.033
7612,4.907,-0.031,0.031
7613,4.908,-0.034,0.031
7614,4.909,-0.032,0.033
7615,4.91,-0.014,0.028
7616,4.911,-0.012,0.023
7617,4.912,-0.01,0.021
7618,4.913,-0.023,0.023
7619,4.914,-0.032,0.027
7620,4.915,-0.045,0.029
7621,4.916,-0.05,0.028
7622,4.917,0.026,0.025
7623,4.918,0.923,0.025
7624,4.919,3.086,0.022
7625,4.92,3.215,0.018
7626,4.921,2.812,0.01
7627,4.922,2.824,0.0
7628,4.923,2.6,-0.009
7629,4.924,2.481,-0.017
7630,4.925,2.324,-0.017
7631,4.926,2.183,-0.017
7632,4.927,2.048,-0.012
7633,4.928,1.923,-0.012
7634,4.929,1.805,-0.01
7635,4.93,1.693,-0.009
7636,4.931,1.59,-0.01
7637,4.932,1.494,-0.005
7638,4.933,1.403,-0.009
7639,4.934,1.319,-0.006
7640,4.935,1.24,-0.007
7641,4.936,1.164,-0.013
7642,4.937,1.094,-0.008
7643,4.938,1.028,-0.007
7644,4.939,0.967,-0.006
7645,4.94,0.91,-0.006
7646,4.941,0.855,-0.011
7647,4.942,0.804,-0.008
7648,4.943,0.757,-0.012
7649,4.944,0.698,-0.102
7650,4.945,0.449,-0.872
7651,4.946,0.08,-1.792
7652,4.947,-0.167,-1.325
7653,4.948,-0.45,-1.206
7654,4.949,-0.675,-1.141
7655,4.95,-0.897,-0.891
7656,4.951,-1.089,-0.885
7657,4.952,-1.262,-0.656
7658,4.953,-1.42,-0.659
7659,4.954,-1.556,-0.466
7660,4.955,-1.681,-0.459
7661,4.956,-1.785,-0.309
7662,4.957,-1.885,-0.291
7663,4.958,-1.961,-0.176
7664,4.959,-2.035,-0.151
7665,4.96,-2.089,-0.063
7666,4.961,-2.14,-0.035
7667,4.962,-2.172,0.03
7668,4.963,-2.207,0.058
7669,4.964,-2.223,0.107
7670,4.965,-2.24,0.135
7671,4.966,-2.242,0.169
7672,4.967,-2.243,0.196
7673,4.968,-2.234,0.219
7674,4.969,-2.223,0.245
7675,4.97,-2.203,0.259
7676,4.971,-2.18,0.281
7677,4.972,-2.151,0.288
7678,4.973,-2.119,0.307
7679,4.974,-2.083,0.311
7680,4.975,-2.045,0.326
7681,4.976,-2.004,0.325
7682,4.977,-1.962,0.337
7683,4.978,-1.917,0.334
7684,4.979,-1.87,0.344
7685,4.98,-1.822,0.341
7686,4.981,-1.772,0.346
7687,4.982,-1.721,0.341
7688,4.983,-1.669,0.343
7689,4.984,-1.617,0.339
7690,4.985,-1.564,0.337
7691,4.986,-1.51,0.331
7692,4.987,-1.455,0.329
7693,4.988,-1.4,0.323
7694,4.989,-1.345,0.32
7695,4.99,-1.29,0.313
7696,4.991,-1.236,0.307
7697,4.992,-1.181,0.3
7698,4.993,-1.126,0.295
7699,4.994,-1.072,0.288
7700,4.995,-1.019,0.281
7701,4.996,-0.966,0.273
7702,4.997,-0.914,0.266
7703,4.998,-0.862,0.258
7704,4.999,-0.811,0.25
7705,5.0,-0.761,0.243
7706,5.001,-0.712,0.234
7707,5.002,-0.663,0.226
7708,5.003,-0.615,0.218
7709,5.004,-0.567,0.212
7710,5.005,-0.522,0.203
7711,5.006,-0.477,0.196
7712,5.007,-0.433,0.188
7713,5.008,-0.39,0.181
7714,5.009,-0.349,0.173
7715,5.01,-0.309,0.166
7716,5.011,-0.268,0.158
7717,5.012,-0.229,0.152
7718,5.013,-0.193,0.143
7719,5.014,-0.156,0.137
7720,5.015,-0.12,0.13
7721,5.016,-0.087,0.123
7722,5.017,-0.054,0.117
7723,5.018,-0.022,0.111
7724,5.019,0.008,0.105
7725,5.02,0.037,0.099
7726,5.021,0.066,0.093
7727,5.022,0.094,0.087
7728,5.023,0.119,0.082
7729,5.024,0.145,0.076
7730,5.025,0.17,0.071
7731,5.026,0.193,0.066
7732,5.027,0.215,0.062
7733,5.028,0.236,0.057
7734,5.029,0.255,0.052
7735,5.03,0.275,0.047
7736,5.031,0.294,0.043
7737,5.032,0.311,0.04
7738,5.033,0.328,0.035
7739,5.034,0.343,0.031
7740,5.035,0.357,0.027
7741,5.036,0.372,0.024
7742,5.037,0.385,0.02
7743,5.038,0.397,0.017
7744,5.039,0.409,0.013
7745,5.04,0.42,0.01
7746,5.041,0.43,0.008
7747,5.042,0.439,0.005
7748,5.043,0.449,0.001
7749,5.044,0.456,0.0
7750,5.045,0.464,-0.002
7751,5.046,0.471,-0.004
7752,5.047,0.477,-0.005
7753,5.048,0.483,-0.009
7754,5.049,0.488,-0.011
7755,5.05,0.493,-0.013
7756,5.051,0.497,-0.014
7757,5.052,0.5,-0.017
7758,5.053,0.503,-0.018
7759,5.054,0.506,-0.02
7760,5.055,0.508,-0.022
7761,5.056,0.508,-0.025
7762,5.057,0.51,-0.025
7763,5.058,0.512,-0.027
7764,5.059,0.511,-0.027
7765,5.06,0.511,-0.03
7766,5.061,0.512,-0.031
7767,5.062,0.511,-0.031
7768,5.063,0.51,-0.032
7769,5.064,0.509,-0.033
7770,5.065,0.507,-0.034
7771,5.066,0.506,-0.035
7772,5.067,0.505,-0.036
7773,5.068,0.502,-0.037
7774,5.069,0.499,-0.037
7775,5.07,0.496,-0.038
7776,5.071,0.493,-0.038
7777,5.072,0.49,-0.04
7778,5.073,0.487,-0.038
7779,5.074,0.483,-0.04
7780,5.075,0.479,-0.04
7781,5.076,0.476,-0.038
7782,5.077,0.471,-0.039
7783,5.078,0.466,-0.04
7784,5.079,0.461,-0.04
7785,5.08,0.457,-0.041
7786,5.92,-0.031,0.0
7787,5.921,-0.013,0.001
7788,5.922,0.004,-0.001
7789,5.923,0.024,-0.004
7790,5.924,0.014,-0.007
7791,5.925,-0.022,-0.008
7792,5.926,-0.081,-0.003
7793,5.927,-0.066,-0.004
7794,5.928,-0.073,-0.005
7795,5.929,0.0,-0.006
7796,5.93,0.105,-0.004
7797,5.931,0.089,-0.004
7798,5.932,0.0,-0.006
7799,5.933,-0.453,-0.006
7800,5.934,-0.704,-0.003
7801,5.935,-0.627,0.0
7802,5.936,-0.462,0.002
7803,5.937,-0.089,0.003
7804,5.938,0.483,-0.002
7805,5.939,0.545,-0.01
7806,5.94,0.298,-0.01
7807,5.941,0.238,-0.012
7808,5.942,-0.347,-0.014
7809,5.943,-0.585,-0.012
7810,5.944,-0.644,-0.009
7811,5.945,-0.794,-0.002
7812,5.946,-0.486,0.001
7813,5.947,-0.507,0.006
7814,5.948,-0.252,0.01
7815,5.949,0.107,0.012
7816,5.95,0.451,0.011
7817,5.951,1.1,0.011
7818,5.952,1.12,0.012
7819,5.953,0.886,0.011
7820,5.954,0.703,0.011
7821,5.955,0.548,0.011
7822,5.956,0.361,0.012
7823,5.957,0.238,0.008
7824,5.958,0.235,0.006
7825,5.959,0.294,0.008
7826,5.96,0.069,0.012
7827,5.961,-0.437,0.016
7828,5.962,-0.748,0.022
7829,5.963,-0.372,0.025
7830,5.964,-0.014,0.025
7831,5.965,-0.578,0.026
7832,5.966,-0.395,0.03
7833,5.967,0.338,0.028
7834,5.968,0.547,0.022
7835,5.969,0.227,0.024
7836,5.97,-0.121,0.026
7837,5.971,-0.048,0.025
7838,5.972,0.235,0.016
7839,5.973,0.03,0.003
7840,5.974,-0.108,-0.001
7841,5.975,0.066,-0.004
7842,5.976,0.058,-0.006
7843,5.977,0.276,-0.007
7844,5.978,0.083,-0.005
7845,5.979,0.111,0.0
7846,5.98,0.017,-0.002
7847,5.981,0.031,-0.006
7848,5.982,0.001,-0.01
7849,5.983,0.005,-0.012
7850,5.984,-0.014,-0.012
7851,5.985,0.001,-0.009
7852,5.986,-0.018,-0.007
7853,5.987,-0.09,-0.008
7854,5.988,-0.118,-0.005
7855,5.989,-0.121,-0.004
7856,5.99,-0.11,-0.006
7857,5.991,-0.097,-0.01
7858,5.992,-0.061,-0.012
7859,5.993,-0.028,-0.012
7860,5.994,0.076,-0.011
7861,5.995,0.085,-0.01
7862,5.996,0.012,-0.004
7863,5.997,-0.075,-0.004
7864,5.998,-0.154,-0.003
7865,5.999,-0.281,-0.002
7866,6.0,-0.276,0.0
7867,6.001,-0.093,0.0
7868,6.002,0.016,-0.005
7869,6.003,-0.012,-0.01
7870,6.004,0.004,-0.008
7871,6.005,0.006,0.0
7872,6.006,0.059,0.003
7873,6.007,0.047,-0.005
7874,6.008,-0.005,-0.009
7875,6.009,-0.04,-0.009
7876,6.01,0.021,-0.006
7877,6.011,0.004,-0.006
7878,6.012,-0.051,-0.006
7879,6.013,-0.03,-0.003
7880,6.014,0.028,0.0
7881,6.015,0.078,0.003
7882,6.016,0.034,0.004
7883,6.017,-0.036,0.003
7884,6.018,-0.083,0.005
7885,6.019,-0.112,0.003
7886,6.02,-0.07,0.009
7887,6.021,0.038,0.016
7888,6.022,0.09,0.017
7889,6.023,0.046,0.007
7890,6.024,0.013,-0.003
7891,6.025,0.015,0.002
7892,6.026,0.006,0.006
7893,6.027,0.011,0.006
7894,6.028,-0.007,0.009
7895,6.029,-0.011,0.018
7896,6.03,-0.021,0.015
7897,6.031,0.046,0.012
7898,6.032,1.08,0.013
7899,6.033,3.318,0.015
7900,6.034,3.171,0.013
7901,6.035,2.718,0.01
7902,6.036,2.791,0.01
7903,6.037,2.474,0.011
7904,6.038,2.456,0.013
7905,6.039,2.234,0.017
7906,6.04,2.164,0.023
7907,6.041,2.013,0.031
7908,6.042,1.907,0.037
7909,6.043,1.79,0.036
7910,6.044,1.683,0.037
7911,6.045,1.581,0.049
7912,6.046,1.485,0.051
7913,6.047,1.395,0.043
7914,6.048,1.309,0.04
7915,6.049,1.23,0.039
7916,6.05,1.156,0.03
7917,6.051,1.087,0.007
7918,6.052,1.022,-0.008
7919,6.053,0.96,-0.376
7920,6.054,0.904,-1.461
7921,6.055,0.849,-1.643
7922,6.056,0.799,-1.132
7923,6.057,0.752,-1.255
7924,6.058,0.687,-0.94
7925,6.059,0.448,-0.927
7926,6.06,0.062,-0.737
7927,6.061,-0.175,-0.674
7928,6.062,-0.467,-0.554
7929,6.063,-0.683,-0.466
7930,6.064,-0.913,-0.39
7931,6.065,-1.094,-0.297
7932,6.066,-1.275,-0.246
7933,6.067,-1.425,-0.159
7934,6.068,-1.566,-0.122
7935,6.069,-1.687,-0.044
7936,6.07,-1.794,-0.02
7937,6.071,-1.89,0.048
7938,6.072,-1.966,0.066
7939,6.073,-2.039,0.125
7940,6.074,-2.093,0.135
7941,6.075,-2.144,0.184
7942,6.076,-2.177,0.193
7943,6.077,-2.21,0.233
7944,6.078,-2.226,0.238
7945,6.079,-2.242,0.268
7946,6.08,-2.244,0.271
7947,6.081,-2.246,0.293
7948,6.082,-2.235,0.298
7949,6.083,-2.224,0.313
7950,6.084,-2.203,0.315
7951,6.085,-2.182,0.324
7952,6.086,-2.152,0.328
7953,6.087,-2.12,0.332
7954,6.088,-2.083,0.333
7955,6.089,-2.045,0.335
7956,6.09,-2.003,0.335
7957,6.091,-1.961,0.332
7958,6.092,-1.915,0.333
7959,6.093,-1.869,0.328
7960,6.094,-1.821,0.328
7961,6.095,-1.771,0.321
7962,6.096,-1.721,0.319
7963,6.097,-1.669,0.312
7964,6.098,-1.617,0.309
7965,6.099,-1.563,0.303
7966,6.1,-1.509,0.298
7967,6.101,-1.454,0.29
7968,6.102,-1.399,0.285
7969,6.103,-1.344,0.278
7970,6.104,-1.29,0.27
7971,6.105,-1.235,0.262
7972,6.106,-1.181,0.255
7973,6.107,-1.126,0.248
7974,6.108,-1.072,0.241
7975,6.109,-1.019,0.233
7976,6.11,-0.965,0.226
7977,6.111,-0.912,0.22
7978,6.112,-0.861,0.21
7979,6.113,-0.81,0.203
7980,6.114,-0.76,0.196
7981,6.115,-0.709,0.189
7982,6.116,-0.662,0.181
7983,6.117,-0.614,0.174
7984,6.118,-0.567,0.166
7985,6.119,-0.521,0.159
7986,6.12,-0.477,0.152
7987,6.121,-0.432,0.146
7988,6.122,-0.389,0.138
7989,6.123,-0.348,0.132
7990,6.124,-0.307,0.125
7991,6.125,-0.268,0.119
7992,6.126,-0.229,0.113
7993,6.127,-0.192,0.108
7994,6.128,-0.156,0.1
7995,6.129,-0.12,0.096
7996,6.13,-0.086,0.09
7997,6.131,-0.052,0.084
7998,6.132,-0.021,0.079
7999,6.133,0.009,0.072
8000,6.134,0.038,0.068
8001,6.135,0.067,0.063
8002,6.136,0.095,0.058
8003,6.137,0.12,0.054
8004,6.138,0.144,0.048
8005,6.139,0.171,0.044
8006,6.14,0.194,0.041
8007,6.141,0.216,0.036
8008,6.142,0.237,0.032
8009,6.143,0.257,0.029
8010,6.144,0.277,0.025
8011,6.145,0.294,0.021
8012,6.146,0.312,0.019
8013,6.147,0.328,0.015
8014,6.148,0.343,0.012
8015,6.149,0.358,0.01
8016,6.15,0.372,0.007
8017,6.151,0.382,0.003
8018,6.152,0.397,0.002
8019,6.153,0.408,0.0
8020,6.154,0.419,-0.002
8021,6.155,0.43,-0.004
8022,6.156,0.439,-0.007
8023,6.157,0.447,-0.01
8024,6.158,0.455,-0.011
8025,6.159,0.462,-0.013
8026,6.16,0.468,-0.015
8027,6.161,0.475,-0.017
8028,6.162,0.481,-0.018
8029,6.163,0.485,-0.021
8030,6.164,0.491,-0.021
8031,6.165,0.495,-0.023
8032,6.166,0.498,-0.025
8033,6.167,0.5,-0.027
8034,6.168,0.505,-0.027
8035,6.169,0.506,-0.028
8036,6.17,0.507,-0.031
8037,6.171,0.508,-0.031
8038,6.172,0.51,-0.033
8039,6.173,0.512,-0.032
8040,6.174,0.512,-0.033
8041,6.175,0.512,-0.034
8042,6.176,0.511,-0.035
8043,6.177,0.511,-0.036
8044,6.178,0.509,-0.036
8045,6.179,0.509,-0.037
8046,6.18,0.505,-0.038
8047,6.181,0.504,-0.037
8048,6.182,0.501,-0.038
8049,6.183,0.5,-0.038
8050,6.184,0.496,-0.039
8051,6.185,0.494,-0.039
8052,6.186,0.49,-0.039
8053,6.187,0.486,-0.04
8054,6.188,0.483,-0.04
8055,6.189,0.478,-0.04
8056,6.19,0.476,-0.04
8057,6.191,0.472,-0.04
8058,6.192,0.467,-0.039
8059,6.193,0.463,-0.041
8060,6.194,0.458,-0.04
8061,6.195,0.455,-0.04
8062,6.196,0.449,-0.04
8063,6.197,0.443,-0.04
8064,6.198,0.438,-0.04
8065,6.199,0.432,-0.04
8066,6.2,0.427,-0.04
8067,6.201,0.421,-0.04
8068,6.202,0.417,-0.04
8069,6.203,0.41,-0.039
8070,6.204,0.405,-0.039
8071,6.205,0.4,-0.039
8072,6.206,0.394,-0.037
8073,6.207,0.387,-0.037
8074,6.208,0.381,-0.01
8075,6.209,0.367,0.423
8076,6.21,0.329,1.295
8077,6.211,0.059,1.109
8078,6.212,-1.526,0.8
8079,6.213,-2.397,0.866
8080,6.214,-2.067,0.603
8081,6.215,-2.102,0.651
8082,6.216,-1.967,0.436
8083,6.217,-1.834,0.451
8084,6.218,-1.726,0.346
8085,6.219,-1.59,0.34
8086,6.22,-1.514,0.198
8087,7.08,-0.414,0.01
8088,7.081,-0.552,0.006
8089,7.082,-0.654,0.006
8090,7.083,-0.55,0.003
8091,7.084,-0.108,0.0
8092,7.085,0.24,0.003
8093,7.086,0.406,0.007
8094,7.087,0.226,0.011
8095,7.088,0.163,0.012
8096,7.089,0.136,0.014
8097,7.09,0.04,0.013
8098,7.091,-0.077,0.012
8099,7.092,-0.354,0.008
8100,7.093,-0.75,0.009
8101,7.094,-1.022,0.008
8102,7.095,-0.436,0.006
8103,7.096,0.649,0.0
8104,7.097,0.754,-0.006
8105,7.098,0.316,-0.009
8106,7.099,0.119,-0.01
8107,7.1,0.004,-0.007
8108,7.101,0.281,-0.009
8109,7.102,0.224,-0.011
8110,7.103,0.271,-0.014
8111,7.104,0.243,-0.017
8112,7.105,0.029,-0.018
8113,7.106,-0.124,-0.015
8114,7.107,-0.213,-0.009
8115,7.108,-0.151,-0.001
8116,7.109,-0.115,0.007
8117,7.11,0.116,0.011
8118,7.111,0.274,0.013
8119,7.112,0.265,0.015
8120,7.113,0.065,0.013
8121,7.114,0.002,0.012
8122,7.115,0.126,0.009
8123,7.116,0.258,0.009
8124,7.117,0.501,0.011
8125,7.118,0.123,0.007
8126,7.119,0.175,0.007
8127,7.12,0.192,0.009
8128,7.121,0.427,0.01
8129,7.122,0.464,0.012
8130,7.123,0.094,0.015
8131,7.124,-0.217,0.014
8132,7.125,-0.529,0.02
8133,7.126,-0.791,0.026
8134,7.127,-0.844,0.026
8135,7.128,-0.803,0.024
8136,7.129,-0.632,0.025
8137,7.13,-0.209,0.022
8138,7.131,-0.122,0.014
8139,7.132,0.124,0.007
8140,7.133,0.28,0.003
8141,7.134,0.049,-0.001
8142,7.135,0.087,-0.008
8143,7.136,0.543,-0.006
8144,7.137,0.278,-0.004
8145,7.138,0.209,-0.005
8146,7.139,0.385,-0.009
8147,7.14,0.2,-0.007
8148,7.141,0.279,-0.006
8149,7.142,0.309,-0.007
8150,7.143,0.069,-0.012
8151,7.144,0.001,-0.015
8152,7.145,0.03,-0.015
8153,7.146,0.006,-0.012
8154,7.147,0.031,-0.009
8155,7.148,-0.036,-0.007
8156,7.149,-0.006,-0.006
8157,7.15,-0.05,-0.006
8158,7.151,-0.043,-0.007
8159,7.152,-0.073,-0.008
8160,7.153,-0.072,-0.008
8161,7.154,-0.112,-0.01
8162,7.155,-0.07,-0.013
8163,7.156,-0.075,-0.017
8164,7.157,-0.081,-0.019
8165,7.158,-0.075,-0.025
8166,7.159,-0.08,-0.022
8167,7.16,-0.189,-0.006
8168,7.161,-0.433,0.002
8169,7.162,-0.392,0.01
8170,7.163,-0.188,0.015
8171,7.164,0.182,0.014
8172,7.165,0.408,0.021
8173,7.166,0.342,0.024
8174,7.167,0.319,0.025
8175,7.168,0.039,0.026
8176,7.169,-0.104,0.021
8177,7.17,-0.375,0.014
8178,7.171,-0.464,0.006
8179,7.172,-0.256,0.005
8180,7.173,0.077,0.009
8181,7.174,-0.157,0.004
8182,7.175,-0.262,0.0
8183,7.176,0.087,-0.001
8184,7.177,-0.041,0.0
8185,7.178,-0.101,0.0
8186,7.179,-0.388,0.004
8187,7.18,0.072,0.014
8188,7.181,0.807,0.015
8189,7.182,0.33,0.013
8190,7.183,-0.186,0.002
8191,7.184,0.218,-0.003
8192,7.185,0.386,0.0
8193,7.186,0.141,0.005
8194,7.187,0.149,0.007
8195,7.188,0.217,0.008
8196,7.189,0.146,0.007
8197,7.19,0.124,0.003
8198,7.191,0.067,0.002
8199,7.192,0.121,-0.001
8200,7.193,0.041,0.0
8201,7.194,0.042,0.003
8202,7.195,0.011,0.008
8203,7.196,0.063,0.017
8204,7.197,-0.015,0.019
8205,7.198,-0.022,0.018
8206,7.199,-0.04,0.014
8207,7.2,-0.023,0.014
8208,7.201,-0.04,0.016
8209,7.202,-0.049,0.016
8210,7.203,-0.074,0.013
8211,7.204,-0.101,0.011
8212,7.205,-0.117,0.015
8213,7.206,-0.077,0.02
8214,7.207,-0.017,0.022
8215,7.208,-0.029,0.021
8216,7.209,-0.013,0.018
8217,7.21,-0.012,0.018
8218,7.211,-0.022,0.02
8219,7.212,-0.031,0.023
8220,7.213,-0.029,0.024
8221,7.214,-0.034,0.02
8222,7.215,-0.032,0.017
8223,7.216,-0.03,0.014
8224,7.217,-0.029,0.01
8225,7.218,-0.026,0.006
8226,7.219,-0.032,0.003
8227,7.22,-0.029,-0.002
8228,7.221,-0.029,-0.004
8229,7.222,-0.024,-0.008
8230,7.223,-0.027,-0.012
8231,7.224,-0.035,-0.01
8232,7.225,-0.032,-0.001
8233,7.226,-0.031,0.001
8234,7.227,-0.043,-0.006
8235,7.228,-0.06,-0.012
8236,7.229,-0.04,-0.016
8237,7.23,0.709,-0.017
8238,7.231,3.132,-0.019
8239,7.232,3.23,-0.017
8240,7.233,2.694,-0.015
8241,7.234,2.844,-0.009
8242,7.235,2.551,-0.013
8243,7.236,2.502,-0.01
8244,7.237,2.322,0.002
8245,7.238,2.206,0.002
8246,7.239,2.068,-0.001
8247,7.24,1.942,0.0
8248,7.241,1.823,0.0
8249,7.242,1.713,-0.002
8250,7.243,1.608,0.001
8251,7.244,1.512,0.003
8252,7.245,1.419,0.013
8253,7.246,1.334,0.016
8254,7.247,1.253,0.007
8255,7.248,1.177,-0.036
8256,7.249,1.106,-0.558
8257,7.25,1.039,-1.654
8258,7.251,0.977,-1.48
8259,7.252,0.919,-1.106
8260,7.253,0.864,-1.211
